accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1257104,PI,344550,,4,FBSHNAT,APPLE.FIREBLIGHT,Clivia,Malus domestica,Poland,DONATED,,,,,,,,,,,PI,344550,,
1277040,PI,369714,,4,FBSHNAT,APPLE.FIREBLIGHT,Kosmonaut,Malus domestica,Czech Republic,DONATED,,,,,,,,,,,PI,369714,,
1287736,PI,383524,,4,FBSHNAT,APPLE.FIREBLIGHT,Uralian Winter Apple,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383524,,
1331983,PI,437047,,4,FBSHNAT,APPLE.FIREBLIGHT,Red Ralls,Malus domestica,Poland,COLLECTED,,,,,,,,,,,PI,437047,,
1332000,PI,437064,,4,FBSHNAT,APPLE.FIREBLIGHT,Yar Mohammadi,Malus domestica,Pakistan,DONATED,,,,,,,,,,,PI,437064,0.06,
1378190,PI,483254,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 6,Malus x dawsoniana,France,DONATED,,,,,,,,,,,PI,483254,,
1378193,PI,483257,,4,FBSHNAT,APPLE.FIREBLIGHT,Reinette Simirenko,Malus domestica,Soviet Union,DEVELOPED,,,,,,,,,,,PI,483257,,
1378198,PI,483262,,4,FBSHNAT,APPLE.FIREBLIGHT,7/11/B,Malus domestica,Israel,DONATED,,,,,,,,,,,PI,483262,,
1378199,PI,483263,,4,FBSHNAT,APPLE.FIREBLIGHT,10/12/B,Malus domestica,Israel,DONATED,,,,,,,,,,,PI,483263,,
1397097,PI,502161,,4,FBSHNAT,APPLE.FIREBLIGHT,FO-59-4,Malus domestica,Romania,DONATED,,,,,,,,,,,PI,502161,,
1397098,PI,502162,,4,FBSHNAT,APPLE.FIREBLIGHT,FO-80-10,Malus domestica,Romania,DONATED,,,,,,,,,,,PI,502162,,
1401296,PI,506360,,4,FBSHNAT,APPLE.FIREBLIGHT,Hordapfel,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,506360,,
1498673,PI,613977,,4,FBSHNAT,APPLE.FIREBLIGHT,KAZ 95 10-01L,Malus sieversii,Kazakhstan,COLLECTED,47.26444444,81.58472222,,,,,,,,,PI,613977,,
1531536,PI,613993,,4,FBSHNAT,APPLE.FIREBLIGHT,KAZ 96 07-05,Malus sieversii,Kazakhstan,COLLECTED,45.40027778,80.44083333,,,,,,,,,PI,613993,,
1600229,PI,613800,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 278.d1,Malus x micromalus,United States,DONATED,,,,,,,,,,,PI,613800,.d,
1600237,PI,613820,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1460.x1,Malus fusca,United States,DONATED,,,,,,,,,,,PI,613820,.x,
1600243,PI,613837,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1881.a1,Malus toringo,China,COLLECTED,,,,,,,,,,,PI,613837,.a,
1600244,PI,613841,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1883.a1,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,613841,.a,
1600249,PI,613850,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2250.b1,Malus sieversii,Russian Federation,DONATED,,,,,,,,,,,PI,613850,.b,
1600252,PI,613854,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2288.a1,Malus sieversii var. kirghisorum,Russian Federation,DONATED,,,,,,,,,,,PI,613854,.a,
1600308,PI,613852,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2251.f1,Malus sieversii var. turkmenorum,Russian Federation,DONATED,,,,,,,,,,,PI,613852,.f,
1600309,PI,613855,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2288.b1,Malus sieversii var. kirghisorum,Russian Federation,DONATED,,,,,,,,,,,PI,613855,.b,
1600342,PI,613864,,4,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2520.b1,Malus sylvestris,North Macedonia,DONATED,,,,,,,,,,,PI,613864,.b,
1000651,PI,588744,,5,FBSHNAT,APPLE.FIREBLIGHT,Cestra Belferkitaika,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588744,,
1000851,PI,588746,,5,FBSHNAT,APPLE.FIREBLIGHT,Mislimka,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588746,,
1001386,PI,588748,,5,FBSHNAT,APPLE.FIREBLIGHT,BII,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588748,,
1001426,PI,588749,,5,FBSHNAT,APPLE.FIREBLIGHT,BII,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588749,,
1001442,PI,588750,,5,FBSHNAT,APPLE.FIREBLIGHT,BII,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588750,,
1001525,PI,588753,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 46,Malus mandshurica,United States,DONATED,,,,,,,,,,,PI,588753,,
1001547,PI,588754,,5,FBSHNAT,APPLE.FIREBLIGHT,Gloriosa,Malus mandshurica,United States,DONATED,,,,,,,,,,,PI,588754,,
1001620,PI,588755,,5,FBSHNAT,APPLE.FIREBLIGHT,William Sim,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588755,,
1001646,PI,588756,,5,FBSHNAT,APPLE.FIREBLIGHT,Ming Shing,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588756,,
1001660,PI,588757,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 52,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,588757,,
1001695,PI,588758,,5,FBSHNAT,APPLE.FIREBLIGHT,Vinti Sdlg. 101D,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,588758,,
1001744,PI,588760,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 55,Malus hupehensis,United States,DONATED,,,,,,,,,,,PI,588760,,
1001766,PI,588761,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 56,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,588761,,
1001804,PI,588762,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 57,Malus yunnanensis,China,COLLECTED,,,,,,,,,,,PI,588762,,
1001884,PI,588765,,5,FBSHNAT,APPLE.FIREBLIGHT,Korea Wild Apple,Malus baccata,"Korea, South",COLLECTED,,,,,,,,,,,PI,588765,,
1001955,PI,588767,,5,FBSHNAT,APPLE.FIREBLIGHT,Crimson Brilliant,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588767,,
1002023,PI,588769,,5,FBSHNAT,APPLE.FIREBLIGHT,Gracilis,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588769,,
1002069,PI,588770,,5,FBSHNAT,APPLE.FIREBLIGHT,Rosea,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,588770,,
1002094,PI,588771,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 70,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588771,,
1002152,PI,588772,,5,FBSHNAT,APPLE.FIREBLIGHT,Monroe,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588772,,
1002177,PI,588773,,5,FBSHNAT,APPLE.FIREBLIGHT,Yellow Newtown,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588773,,
1002274,PI,588777,,5,FBSHNAT,APPLE.FIREBLIGHT,Bellefleur Kitaika,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588777,,
1002303,PI,588778,,5,FBSHNAT,APPLE.FIREBLIGHT,Virginiagold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588778,,
1002345,PI,588780,,5,FBSHNAT,APPLE.FIREBLIGHT,Yarlington Mill,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588780,,
1002383,PI,588782,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 84,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,588782,,
1002429,PI,588783,,5,FBSHNAT,APPLE.FIREBLIGHT,Stark Earliest,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588783,,
1002440,PI,588784,,5,FBSHNAT,APPLE.FIREBLIGHT,Antonovka,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588784,,
1002470,PI,588785,,5,FBSHNAT,APPLE.FIREBLIGHT,Esopus Spitzenburg,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588785,,
1002486,PI,588786,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Jade,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,588786,,
1002506,PI,588787,,5,FBSHNAT,APPLE.FIREBLIGHT,Snowdrift,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,588787,,
1002524,PI,588788,,5,FBSHNAT,APPLE.FIREBLIGHT,Wealthy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588788,,
1002599,PI,588791,,5,FBSHNAT,APPLE.FIREBLIGHT,Grimes Golden,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588791,,
1002624,PI,588792,,5,FBSHNAT,APPLE.FIREBLIGHT,Hawaii,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588792,,
1002638,PI,588793,,5,FBSHNAT,APPLE.FIREBLIGHT,Snow,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,588793,,
1002660,PI,588794,,5,FBSHNAT,APPLE.FIREBLIGHT,MM.109,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588794,,
1002678,PI,588795,,5,FBSHNAT,APPLE.FIREBLIGHT,Lennoxville,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588795,,
1002697,PI,588796,,5,FBSHNAT,APPLE.FIREBLIGHT,Frumos de Voinesta,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588796,,
1002710,PI,588797,,5,FBSHNAT,APPLE.FIREBLIGHT,Delcon,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588797,,
1002791,PI,588801,,5,FBSHNAT,APPLE.FIREBLIGHT,Duchess,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588801,,
1002819,PI,588802,,5,FBSHNAT,APPLE.FIREBLIGHT,Anaros,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588802,,
1002832,PI,588803,,5,FBSHNAT,APPLE.FIREBLIGHT,Chestnut Crab,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588803,,
1002855,PI,588804,,5,FBSHNAT,APPLE.FIREBLIGHT,Kansas K14,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588804,,
1002911,PI,588805,,5,FBSHNAT,APPLE.FIREBLIGHT,Tolman Sweet,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588805,,
1002937,PI,588806,,5,FBSHNAT,APPLE.FIREBLIGHT,Chisel Jersey,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588806,,
1002974,PI,588807,,5,FBSHNAT,APPLE.FIREBLIGHT,Wolf River,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,588807,,
1002985,PI,588808,,5,FBSHNAT,APPLE.FIREBLIGHT,Bulmer Norman,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588808,,
1003025,PI,588810,,5,FBSHNAT,APPLE.FIREBLIGHT,Nittany,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588810,,
1003117,PI,588813,,5,FBSHNAT,APPLE.FIREBLIGHT,M.20,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588813,,
1003155,PI,588814,,5,FBSHNAT,APPLE.FIREBLIGHT,Trusevitch V-5-38,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,588814,,
1003226,PI,588818,,5,FBSHNAT,APPLE.FIREBLIGHT,Trusevitch II-14-50,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,588818,,
1003261,PI,588819,,5,FBSHNAT,APPLE.FIREBLIGHT,Vista Bella,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588819,,
1003271,PI,588820,,5,FBSHNAT,APPLE.FIREBLIGHT,Wayne,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588820,,
1003410,PI,588826,,5,FBSHNAT,APPLE.FIREBLIGHT,M.9 (Troch Strain),Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588826,,
1003431,PI,588827,,5,FBSHNAT,APPLE.FIREBLIGHT,YP (MB4),Malus pumila,Finland,COLLECTED,,,,,,,,,,,PI,588827,,
1003478,PI,588829,,5,FBSHNAT,APPLE.FIREBLIGHT,M.1,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588829,,
1003530,PI,588831,,5,FBSHNAT,APPLE.FIREBLIGHT,Trusevitch I-48-46,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,588831,,
1003555,PI,588833,,5,FBSHNAT,APPLE.FIREBLIGHT,King,Malus domestica,United States,COLLECTED,,,,,,,,,,,PI,588833,,
1003582,PI,588835,,5,FBSHNAT,APPLE.FIREBLIGHT,Burgundy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588835,,
1003596,PI,588836,,5,FBSHNAT,APPLE.FIREBLIGHT,Gloster 69,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,PI,588836,,
1003616,PI,588837,,5,FBSHNAT,APPLE.FIREBLIGHT,Gravenstein Washington Red,Malus domestica,Denmark,DONATED,,,,,,,,,,,PI,588837,,
1003647,PI,588839,,5,FBSHNAT,APPLE.FIREBLIGHT,Beautiful Arcade,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,588839,,
1003662,PI,588840,,5,FBSHNAT,APPLE.FIREBLIGHT,Ribston,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,588840,,
1003682,PI,588841,,5,FBSHNAT,APPLE.FIREBLIGHT,Idared,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588841,,
1003710,PI,588843,,5,FBSHNAT,APPLE.FIREBLIGHT,Bessemianka Michurina,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,588843,,
1003736,PI,588845,,5,FBSHNAT,APPLE.FIREBLIGHT,M.8,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588845,,
1003812,PI,588850,,5,FBSHNAT,APPLE.FIREBLIGHT,Rome Beauty Law,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,588850,,
1003845,PI,588852,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 167,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588852,,
1003870,PI,588854,,5,FBSHNAT,APPLE.FIREBLIGHT,Maigold Schin-H-6,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,588854,,
1003895,PI,588855,,5,FBSHNAT,APPLE.FIREBLIGHT,Tydeman Red (Cooper),Malus domestica,Canada,DONATED,,,,,,,,,,,PI,588855,,
1003907,PI,588856,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa 8,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588856,,
1003968,PI,588859,,5,FBSHNAT,APPLE.FIREBLIGHT,Yellow Transparent,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588859,,
1003992,PI,588860,,5,FBSHNAT,APPLE.FIREBLIGHT,Spigold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588860,,
1004000,PI,588861,,5,FBSHNAT,APPLE.FIREBLIGHT,Winter Banana,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588861,,
1004029,PI,588863,,5,FBSHNAT,APPLE.FIREBLIGHT,Jerseymac,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588863,,
1004078,PI,588865,,5,FBSHNAT,APPLE.FIREBLIGHT,Alnarp 2,Malus domestica,Sweden,DEVELOPED,,,,,,,,,,,PI,588865,,
1004118,PI,588868,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 185,Malus florentina,Canada,DONATED,,,,,,,,,,,PI,588868,,
1004139,PI,588869,,5,FBSHNAT,APPLE.FIREBLIGHT,Van Eseltine,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,588869,,
1004185,PI,588874,,5,FBSHNAT,APPLE.FIREBLIGHT,Nertchinsk,Malus baccata,Canada,DONATED,,,,,,,,,,,PI,588874,,
1004194,PI,588875,,5,FBSHNAT,APPLE.FIREBLIGHT,Dab 325,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588875,,
1004204,PI,588876,,5,FBSHNAT,APPLE.FIREBLIGHT,Makamik,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588876,,
1004230,PI,588878,,5,FBSHNAT,APPLE.FIREBLIGHT,Lodi,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588878,,
1004259,PI,588881,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa 3,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588881,,
1004286,PI,588884,,5,FBSHNAT,APPLE.FIREBLIGHT,Lord Lambourne,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,588884,,
1004296,PI,588885,,5,FBSHNAT,APPLE.FIREBLIGHT,Adams,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,588885,,
1004351,PI,588889,,5,FBSHNAT,APPLE.FIREBLIGHT,Pendula,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,588889,,
1004352,PI,588890,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Jewel,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588890,,
1004377,PI,588891,,5,FBSHNAT,APPLE.FIREBLIGHT,Robin,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588891,,
1004400,GMAL,213,,5,FBSHNAT,APPLE.FIREBLIGHT,Alexis,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,GMAL,213,,
1004401,PI,588892,,5,FBSHNAT,APPLE.FIREBLIGHT,Arborescens,Malus toringo,Unknown,COLLECTED,,,,,,,,,,,PI,588892,,
1004429,PI,588894,,5,FBSHNAT,APPLE.FIREBLIGHT,Wierdakii,Malus x purpurea,United States,DONATED,,,,,,,,,,,PI,588894,,
1004499,PI,588899,,5,FBSHNAT,APPLE.FIREBLIGHT,Athabasca,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588899,,
1004500,PI,588900,,5,FBSHNAT,APPLE.FIREBLIGHT,Jubilee,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588900,,
1004592,PI,588904,,5,FBSHNAT,APPLE.FIREBLIGHT,Cherry Crab,Malus x robusta,United States,DONATED,,,,,,,,,,,PI,588904,,
1004607,PI,588905,,5,FBSHNAT,APPLE.FIREBLIGHT,Zumi Crab,Malus zumi,Unknown,COLLECTED,,,,,,,,,,,PI,588905,,
1004626,PI,588906,,5,FBSHNAT,APPLE.FIREBLIGHT,Macrocarpa,Malus toringoides,United States,DEVELOPED,,,,,,,,,,,PI,588906,,
1004632,PI,588907,,5,FBSHNAT,APPLE.FIREBLIGHT,Himalaica,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,588907,,
1004642,PI,588908,,5,FBSHNAT,APPLE.FIREBLIGHT,French Crab,Malus sylvestris,United States,DONATED,,,,,,,,,,,PI,588908,,
1004658,PI,588911,,5,FBSHNAT,APPLE.FIREBLIGHT,Kornicensis,Malus x purpurea,Poland,DEVELOPED,,,,,,,,,,,PI,588911,,
1004688,PI,588914,,5,FBSHNAT,APPLE.FIREBLIGHT,Fastigiata,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,588914,,
1004696,PI,588915,,5,FBSHNAT,APPLE.FIREBLIGHT,Beverly,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588915,,
1004704,PI,588916,,5,FBSHNAT,APPLE.FIREBLIGHT,Apetala,Malus pumila,United States,DONATED,,,,,,,,,,,PI,588916,,
1004729,PI,588919,,5,FBSHNAT,APPLE.FIREBLIGHT,Rosea,Malus sargentii,United States,DEVELOPED,,,,,,,,,,,PI,588919,,
1004741,PI,588921,,5,FBSHNAT,APPLE.FIREBLIGHT,Alboplena,Malus spectabilis,United States,DONATED,,,,,,,,,,,PI,588921,,
1004745,PI,588922,,5,FBSHNAT,APPLE.FIREBLIGHT,Yellow Autumn Crab,Malus x sublobata,United States,DONATED,,,,,,,,,,,PI,588922,,
1004757,PI,588923,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 251,Malus kansuensis,United States,DEVELOPED,,,,,,,,,,,PI,588923,,
1004772,PI,588925,,5,FBSHNAT,APPLE.FIREBLIGHT,Nova,Malus ioensis,United States,DEVELOPED,,,,,,,,,,,PI,588925,,
1004780,PI,588926,,5,FBSHNAT,APPLE.FIREBLIGHT,Plena,Malus sylvestris,United States,DONATED,,,,,,,,,,,PI,588926,,
1004796,PI,588927,,5,FBSHNAT,APPLE.FIREBLIGHT,Wynema,Malus coronaria,United States,DONATED,,,,,,,,,,,PI,588927,,
1004846,PI,588932,,5,FBSHNAT,APPLE.FIREBLIGHT,Alamata,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588932,,
1004864,PI,588933,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 264,Malus prattii,United States,DONATED,,,,,,,,,,,PI,588933,,
1004897,PI,588937,,5,FBSHNAT,APPLE.FIREBLIGHT,Rosea,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,588937,,
1004913,PI,588938,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 270,Malus florentina,United States,DONATED,,,,,,,,,,,PI,588938,,
1004990,PI,588940,,5,FBSHNAT,APPLE.FIREBLIGHT,Jonared,Malus domestica,United States,COLLECTED,,,,,,,,,,,PI,588940,,
1005004,PI,588941,,5,FBSHNAT,APPLE.FIREBLIGHT,Jonagold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588941,,
1005005,PI,588942,,5,FBSHNAT,APPLE.FIREBLIGHT,Julyred,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588942,,
1005546,PI,588944,,5,FBSHNAT,APPLE.FIREBLIGHT,Calva,Malus kansuensis,United States,DONATED,,,,,,,,,,,PI,588944,,
1005561,PI,588945,,5,FBSHNAT,APPLE.FIREBLIGHT,Cutleaf Crab,Malus toringoides,United States,DONATED,,,,,,,,,,,PI,588945,,
1005648,PI,588946,,5,FBSHNAT,APPLE.FIREBLIGHT,Bonum,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,588946,,
1006009,PI,588949,,5,FBSHNAT,APPLE.FIREBLIGHT,Champlain,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588949,,
1006012,PI,588950,,5,FBSHNAT,APPLE.FIREBLIGHT,Stark,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588950,,
1006032,GMAL,406,,5,FBSHNAT,APPLE.FIREBLIGHT,Oriole,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,406,,
1006090,PI,588952,,5,FBSHNAT,APPLE.FIREBLIGHT,Arkansas,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588952,,
1006110,PI,588953,,5,FBSHNAT,APPLE.FIREBLIGHT,Ben Davis,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588953,,
1006134,PI,588954,,5,FBSHNAT,APPLE.FIREBLIGHT,Fall Pippin,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588954,,
1006176,PI,588958,,5,FBSHNAT,APPLE.FIREBLIGHT,Akin,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588958,,
1006200,PI,588960,,5,FBSHNAT,APPLE.FIREBLIGHT,Rockii,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588960,,
1006285,PI,588962,,5,FBSHNAT,APPLE.FIREBLIGHT,Diana,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588962,,
1006320,PI,588964,,5,FBSHNAT,APPLE.FIREBLIGHT,Michurin&#39;s Seedless,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588964,,
1006335,GMAL,439,,5,FBSHNAT,APPLE.FIREBLIGHT,Kingston Black,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,439,,
1006367,PI,588965,,5,FBSHNAT,APPLE.FIREBLIGHT,Joan,Malus x robusta,United States,DONATED,,,,,,,,,,,PI,588965,,
1006407,PI,588969,,5,FBSHNAT,APPLE.FIREBLIGHT,Schoharie Spy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588969,,
1006424,PI,588970,,5,FBSHNAT,APPLE.FIREBLIGHT,Shaw Ribston,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588970,,
1006428,PI,588971,,5,FBSHNAT,APPLE.FIREBLIGHT,Roxbury Russet,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588971,,
1006445,PI,588972,,5,FBSHNAT,APPLE.FIREBLIGHT,Joan,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588972,,
1006501,PI,588974,,5,FBSHNAT,APPLE.FIREBLIGHT,Scheidecker Crab,Malus x scheideckeri,Germany,DEVELOPED,,,,,,,,,,,PI,588974,,
1006526,PI,588975,,5,FBSHNAT,APPLE.FIREBLIGHT,Stayman,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588975,,
1006540,PI,588977,,5,FBSHNAT,APPLE.FIREBLIGHT,Atlas,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588977,,
1006552,PI,588978,,5,FBSHNAT,APPLE.FIREBLIGHT,Charlamoff,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588978,,
1006555,PI,588979,,5,FBSHNAT,APPLE.FIREBLIGHT,Spencer,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588979,,
1006568,PI,588980,,5,FBSHNAT,APPLE.FIREBLIGHT,Pink Pearl,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588980,,
1006585,PI,588981,,5,FBSHNAT,APPLE.FIREBLIGHT,Mollie&#39;s Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588981,,
1006595,GMAL,472,,5,FBSHNAT,APPLE.FIREBLIGHT,Redwell,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,472,,
1006610,PI,588982,,5,FBSHNAT,APPLE.FIREBLIGHT,Ozark Gold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588982,,
1006645,PI,588985,,5,FBSHNAT,APPLE.FIREBLIGHT,Deacon Jones,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588985,,
1006663,GMAL,484,,5,FBSHNAT,APPLE.FIREBLIGHT,Transcendent,Malus domestica,United States,DONATED,,,,,,,,,,,GMAL,484,,
1006675,PI,588987,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 487,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588987,,
1006686,PI,588988,,5,FBSHNAT,APPLE.FIREBLIGHT,Wagener,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588988,,
1006696,PI,588989,,5,FBSHNAT,APPLE.FIREBLIGHT,Manchurian,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588989,,
1006706,PI,588991,,5,FBSHNAT,APPLE.FIREBLIGHT,Bechtel Crab,Malus ioensis,United States,DEVELOPED,,,,,,,,,,,PI,588991,,
1006725,PI,588994,,5,FBSHNAT,APPLE.FIREBLIGHT,Rinkii,Malus prunifolia,Unknown,COLLECTED,,,,,,,,,,,PI,588994,,
1006729,PI,148496,,5,FBSHNAT,APPLE.FIREBLIGHT,Nipissing,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,148496,,
1006741,PI,588996,,5,FBSHNAT,APPLE.FIREBLIGHT,Costata,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588996,,
